collection_name,set_name,detector_name,image_i,image_j,num_kpts_i,num_kpts_j,keypoint_threshold,dist_threshold,max_num_matches,num_matches,repeatability,accuracy
webcam,chamonix,lift,20130508_182000_10000.csv,20130627_112100_10000.csv,1451,1435,1000,3,1000,407,0.407,0.5942775011062622
webcam,chamonix,lift,20130508_182000_10000.csv,20130627_112100_10000.csv,1451,1435,5000,3,1435,554,0.38606271777003487,0.5595306158065796
webcam,chamonix,lift,20130508_182000_10000.csv,20130627_112100_10000.csv,1451,1435,10000,3,1435,554,0.38606271777003487,0.5595306158065796
webcam,chamonix,lift,20130508_182000_10000.csv,20130628_124600_10000.csv,1451,1440,1000,3,1000,441,0.441,0.5749396979808807
webcam,chamonix,lift,20130508_182000_10000.csv,20130628_124600_10000.csv,1451,1440,5000,3,1440,590,0.4097222222222222,0.5555867850780487
webcam,chamonix,lift,20130508_182000_10000.csv,20130628_124600_10000.csv,1451,1440,10000,3,1440,590,0.4097222222222222,0.5555867850780487
webcam,chamonix,lift,20130508_182000_10000.csv,20130628_141500_10000.csv,1451,1377,1000,3,1000,425,0.425,0.5503295958042145
webcam,chamonix,lift,20130508_182000_10000.csv,20130628_141500_10000.csv,1451,1377,5000,3,1377,548,0.39796659404502543,0.5376445651054382
webcam,chamonix,lift,20130508_182000_10000.csv,20130628_141500_10000.csv,1451,1377,10000,3,1377,548,0.39796659404502543,0.5376445651054382
webcam,chamonix,lift,20130508_182000_10000.csv,20130630_081600_10000.csv,1451,1588,1000,3,1000,286,0.286,0.4631469249725342
webcam,chamonix,lift,20130508_182000_10000.csv,20130630_081600_10000.csv,1451,1588,5000,3,1451,416,0.2866988283942109,0.451271653175354
webcam,chamonix,lift,20130508_182000_10000.csv,20130630_081600_10000.csv,1451,1588,10000,3,1451,416,0.2866988283942109,0.451271653175354
webcam,chamonix,lift,20130508_182000_10000.csv,20130703_092000_10000.csv,1451,1345,1000,3,1000,349,0.349,0.5077662467956543
webcam,chamonix,lift,20130508_182000_10000.csv,20130703_092000_10000.csv,1451,1345,5000,3,1345,466,0.3464684014869889,0.4826074242591858
webcam,chamonix,lift,20130508_182000_10000.csv,20130703_092000_10000.csv,1451,1345,10000,3,1345,466,0.3464684014869889,0.4826074242591858
webcam,chamonix,lift,20130508_182000_10000.csv,20130704_152000_10000.csv,1451,1404,1000,3,1000,329,0.329,0.5334989726543427
