# height, width, number of rows, number of columns
# 1080, 1920, 10000, 7
# x, y, size, angle, response, octave, class_id
4.370000000000000000e+02,6.610000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.226023614406585693e-02,0.000000000000000000e+00,-1.000000000000000000e+00
9.110000000000000000e+02,7.740000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.010736852884292603e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+03,9.250000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.947999238967895508e-02,0.000000000000000000e+00,-1.000000000000000000e+00
3.910000000000000000e+02,5.240000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.794999331235885620e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.880000000000000000e+03,6.940000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.775151729583740234e-02,0.000000000000000000e+00,-1.000000000000000000e+00
8.890000000000000000e+02,1.360000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.710189372301101685e-02,0.000000000000000000e+00,-1.000000000000000000e+00
7.630000000000000000e+02,1.660000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.619237899780273438e-02,0.000000000000000000e+00,-1.000000000000000000e+00
7.700000000000000000e+02,1.970000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.591030001640319824e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.870000000000000000e+03,1.270000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.494074851274490356e-02,0.000000000000000000e+00,-1.000000000000000000e+00
7.180000000000000000e+02,8.540000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.450370490550994873e-02,0.000000000000000000e+00,-1.000000000000000000e+00
4.240000000000000000e+02,4.130000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.434973120689392090e-02,0.000000000000000000e+00,-1.000000000000000000e+00
8.870000000000000000e+02,8.400000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,7.432783395051956177e-02,0.000000000000000000e+00,-1.000000000000000000e+00
9.510000000000000000e+02,5.820000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.410384714603424072e-02,0.000000000000000000e+00,-1.000000000000000000e+00
8.710000000000000000e+02,7.700000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,7.408220320940017700e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.684000000000000000e+03,4.600000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,7.357979565858840942e-02,0.000000000000000000e+00,-1.000000000000000000e+00
6.600000000000000000e+02,7.770000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.320625334978103638e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.871000000000000000e+03,9.230000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.313635945320129395e-02,0.000000000000000000e+00,-1.000000000000000000e+00
7.560000000000000000e+02,5.490000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.310801744461059570e-02,0.000000000000000000e+00,-1.000000000000000000e+00
5.810000000000000000e+02,8.910000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.264219969511032104e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.159000000000000000e+03,5.570000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.198693603277206421e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.848000000000000000e+03,9.500000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,7.150568813085556030e-02,0.000000000000000000e+00,-1.000000000000000000e+00
